,address_type,agency,agency_name,bbl,borough,bridge_highway_direction,bridge_highway_segment,city,closed_date,community_board,complaint_type,created_date,cross_street_1,cross_street_2,descriptor,due_date,facility_type,incident_address,incident_zip,intersection_street_1,intersection_street_2,landmark,latitude,location,location_address,location_city,location_state,location_type,location_zip,longitude,open_data_channel_type,park_borough,park_facility_name,resolution_action_updated_date,resolution_description,road_ramp,status,street_name,taxi_company_borough,taxi_pick_up_location,unique_key,vehicle_type,x_coordinate_state_plane,y_coordinate_state_plane
4440,,NYPD,New York City Police Department,4021440002,QUEENS,,,FOREST HILLS,2020-03-20T07:00:32.000,06 QUEENS,Noise - Street/Sidewalk,2020-03-19T20:53:42.000,YELLOWSTONE BOULEVARD,108 STREET,Loud Music/Party,,,105-10 62 ROAD,11375,YELLOWSTONE BOULEVARD,108 STREET,62 ROAD,40.735743912936805,"{'type': 'Point', 'coordinates': [-73.85323241259277, 40.735743912936805]}",,,,Street/Sidewalk,,-73.85323241259277,MOBILE,QUEENS,Unspecified,2020-03-20T11:00:39.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,62 ROAD,,,45857853,,1024924,207362
4441,,DOHMH,Department of Health and Mental Hygiene,1001170001,MANHATTAN,,,NEW YORK,,03 MANHATTAN,Food Establishment,2020-03-19T20:53:53.000,PEARL STREET,CHATHAM SQUARE,No Permit or License,,,225 PARK ROW,10007,PEARL STREET,CHATHAM SQUARE,PARK ROW,40.71336061546751,"{'type': 'Point', 'coordinates': [-73.9989647408003, 40.71336061546751]}",,,,Restaurant/Bar/Deli/Bakery,,-73.9989647408003,MOBILE,MANHATTAN,Unspecified,2020-03-20T15:52:59.000,The Department of Health and Mental Hygiene has received and processed your complaint. All restauran,,In Progress,PARK ROW,,,45858608,,984537,199173
4442,,NYPD,New York City Police Department,,QUEENS,,,RICHMOND HILL,,09 QUEENS,Noise - Vehicle,2020-03-19T20:54:08.000,91 AVENUE,92 AVENUE,Car/Truck Music,,,91-04 132 STREET,11418,91 AVENUE,92 AVENUE,132 STREET,40.69865375526237,"{'type': 'Point', 'coordinates': [-73.81847638010593, 40.69865375526237]}",,,,Street/Sidewalk,,-73.81847638010593,ONLINE,QUEENS,Unspecified,2020-03-20T01:56:03.000,Your complaint has been received by the Police Department and additional information will be availab,,In Progress,132 STREET,,,45857839,,1034584,193867
4443,,NYPD,New York City Police Department,4038310033,QUEENS,,,RIDGEWOOD,2020-03-20T02:37:46.000,05 QUEENS,Illegal Parking,2020-03-19T20:54:41.000,78 ROAD,MYRTLE AVENUE,Posted Parking Sign Violation,,,78-29 80 STREET,11385,78 ROAD,MYRTLE AVENUE,80 STREET,40.70436219762022,"{'type': 'Point', 'coordinates': [-73.86842797213939, 40.70436219762022]}",,,,Street/Sidewalk,,-73.86842797213939,MOBILE,QUEENS,Unspecified,2020-03-20T06:37:48.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,80 STREET,,,45858671,,1020730,195922
4444,,NYPD,New York City Police Department,4013590004,QUEENS,,,EAST ELMHURST,2020-03-19T21:24:43.000,03 QUEENS,Noise - Residential,2020-03-19T20:54:44.000,25 AVENUE,30 AVENUE,Loud Talking,,,25-02 86 STREET,11369,25 AVENUE,30 AVENUE,86 STREET,40.76318156534673,"{'type': 'Point', 'coordinates': [-73.8829750979467, 40.76318156534673]}",,,,Residential Building/House,,-73.8829750979467,ONLINE,QUEENS,Unspecified,2020-03-20T01:24:45.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,86 STREET,,,45857723,,1016668,217346
4445,,NYPD,New York City Police Department,2048510059,BRONX,,,BRONX,2020-03-21T14:00:25.000,12 BRONX,Noise - Residential,2020-03-19T20:54:55.000,BARNES AVENUE,BRONXWOOD AVENUE,Banging/Pounding,,,828 EAST  227 STREET,10466,BARNES AVENUE,BRONXWOOD AVENUE,EAST  227 STREET,40.88797508393539,"{'type': 'Point', 'coordinates': [-73.85580773230332, 40.88797508393539]}",,,,,,-73.85580773230332,PHONE,BRONX,Unspecified,2020-03-21T18:00:27.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,EAST  227 STREET,,,45861165,,1024119,262824
4446,,NYPD,New York City Police Department,1022190001,MANHATTAN,,,NEW YORK,2020-03-19T23:28:20.000,12 MANHATTAN,Noise - Street/Sidewalk,2020-03-19T20:55:02.000,WEST  204 STREET,WEST  207 STREET,Loud Music/Party,,,105 POST AVENUE,10034,WEST  204 STREET,WEST  207 STREET,POST AVENUE,40.86431277376922,"{'type': 'Point', 'coordinates': [-73.92068254620325, 40.86431277376922]}",,,,Street/Sidewalk,,-73.92068254620325,MOBILE,MANHATTAN,Unspecified,2020-03-20T03:28:22.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,POST AVENUE,,,45862509,,1006189,254180
4447,,NYPD,New York City Police Department,1020770039,MANHATTAN,,,NEW YORK,2020-03-19T21:19:44.000,09 MANHATTAN,Noise - Residential,2020-03-19T20:55:45.000,AMSTERDAM AVENUE,BROADWAY,Loud Music/Party,,,514 WEST  146 STREET,10031,AMSTERDAM AVENUE,BROADWAY,WEST  146 STREET,40.826187785059254,"{'type': 'Point', 'coordinates': [-73.94780600462161, 40.826187785059254]}",,,,Residential Building/House,,-73.94780600462161,ONLINE,MANHATTAN,Unspecified,2020-03-20T01:19:47.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,WEST  146 STREET,,,45857658,,998695,240284
4448,ADDRESS,HPD,Department of Housing Preservation and Development,1019010016,MANHATTAN,,,NEW YORK,2020-03-25T13:59:05.000,10 MANHATTAN,HEAT/HOT WATER,2020-03-19T20:55:50.000,,,ENTIRE BUILDING,,,133 WEST  116 STREET,10026,,,,40.802485672369755,"{'type': 'Point', 'coordinates': [-73.95075753809273, 40.802485672369755]}",,,,RESIDENTIAL BUILDING,,-73.95075753809273,ONLINE,MANHATTAN,Unspecified,2020-03-25T13:59:05.000,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,,Closed,WEST  116 STREET,,,45863092,,997883,231648
4449,ADDRESS,HPD,Department of Housing Preservation and Development,1019010016,MANHATTAN,,,NEW YORK,,10 MANHATTAN,DOOR/WINDOW,2020-03-19T20:55:50.000,,,DOOR,,,133 WEST  116 STREET,10026,,,,40.802485672369755,"{'type': 'Point', 'coordinates': [-73.95075753809273, 40.802485672369755]}",,,,RESIDENTIAL BUILDING,,-73.95075753809273,ONLINE,MANHATTAN,Unspecified,2020-03-19T00:00:00.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Open,WEST  116 STREET,,,45860588,,997883,231648
4450,ADDRESS,HPD,Department of Housing Preservation and Development,2039377501,BRONX,,,BRONX,2020-03-19T20:55:57.000,09 BRONX,GENERAL,2020-03-19T20:55:57.000,,,SIGNAGE MISSING,,,1595 UNIONPORT ROAD,10462,,,,40.84037934762012,"{'type': 'Point', 'coordinates': [-73.86265474316063, 40.84037934762012]}",,,,RESIDENTIAL BUILDING,,-73.86265474316063,PHONE,BRONX,Unspecified,2020-03-19T20:55:56.000,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,,Closed,UNIONPORT ROAD,,,45862193,,1022253,245480
4451,,DOT,Department of Transportation,4065980102,QUEENS,,,FLUSHING,,08 QUEENS,Sidewalk Condition,2020-03-19T20:55:58.000,137 STREET,141 STREET,Broken Sidewalk,,,137-60 71 AVENUE,11367,137 STREET,141 STREET,71 AVENUE,40.72686033351762,"{'type': 'Point', 'coordinates': [-73.82647044920922, 40.72686033351762]}",,,,Sidewalk,,-73.82647044920922,PHONE,QUEENS,Unspecified,,,,In Progress,71 AVENUE,,,45862725,,1032347,204139
4452,ADDRESS,HPD,Department of Housing Preservation and Development,1021490101,MANHATTAN,,,NEW YORK,2020-03-20T21:55:15.000,12 MANHATTAN,HEAT/HOT WATER,2020-03-19T20:56:20.000,,,ENTIRE BUILDING,,,480 WEST  187 STREET,10033,,,,40.85173577307066,"{'type': 'Point', 'coordinates': [-73.9278582261028, 40.85173577307066]}",,,,RESIDENTIAL BUILDING,,-73.9278582261028,ONLINE,MANHATTAN,Unspecified,2020-03-20T21:55:15.000,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",,Closed,WEST  187 STREET,,,45859896,,1004208,249596
4453,ADDRESS,HPD,Department of Housing Preservation and Development,2039377501,BRONX,,,BRONX,2020-03-20T13:19:23.000,09 BRONX,PLUMBING,2020-03-19T20:56:23.000,,,WATER SUPPLY,,,1561 UNIONPORT ROAD,10462,,,,40.83926628518858,"{'type': 'Point', 'coordinates': [-73.86143912103417, 40.83926628518858]}",,,,RESIDENTIAL BUILDING,,-73.86143912103417,PHONE,BRONX,Unspecified,2020-03-20T13:19:23.000,"The Department of Housing Preservation and Development contacted a tenant in the building and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,UNIONPORT ROAD,,,45857593,,1022590,245075
4454,,NYPD,New York City Police Department,3057610061,BROOKLYN,,,BROOKLYN,2020-03-19T21:03:07.000,10 BROOKLYN,Illegal Parking,2020-03-19T20:57:10.000,13 AVENUE,14 AVENUE,Blocked Hydrant,,,1343 67 STREET,11219,13 AVENUE,14 AVENUE,67 STREET,40.624229475391786,"{'type': 'Point', 'coordinates': [-74.00173273410512, 40.624229475391786]}",,,,Street/Sidewalk,,-74.00173273410512,ONLINE,BROOKLYN,Unspecified,2020-03-20T01:03:09.000,The Police Department reviewed your complaint and provided additional information below.,,Closed,67 STREET,,,45861334,,983769,166700
4455,,NYPD,New York City Police Department,4095990035,QUEENS,,,SOUTH RICHMOND HILL,2020-03-19T23:33:49.000,10 QUEENS,Blocked Driveway,2020-03-19T20:58:06.000,107 AVENUE,109 AVENUE,No Access,,,107-44 120 STREET,11419,107 AVENUE,109 AVENUE,120 STREET,40.684257689818345,"{'type': 'Point', 'coordinates': [-73.8221716553529, 40.684257689818345]}",,,,Street/Sidewalk,,-73.8221716553529,PHONE,QUEENS,Unspecified,2020-03-20T03:33:57.000,The Police Department issued a summons in response to the complaint.,,Closed,120 STREET,,,45861490,,1033570,188620
4456,ADDRESS,HPD,Department of Housing Preservation and Development,2039377501,BRONX,,,BRONX,2020-03-24T16:14:02.000,09 BRONX,PLUMBING,2020-03-19T20:59:29.000,,,WATER SUPPLY,,,1595 UNIONPORT ROAD,10462,,,,40.84037934762012,"{'type': 'Point', 'coordinates': [-73.86265474316063, 40.84037934762012]}",,,,RESIDENTIAL BUILDING,,-73.86265474316063,PHONE,BRONX,Unspecified,2020-03-24T16:14:02.000,"The Department of Housing Preservation and Development contacted a tenant in the building and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,UNIONPORT ROAD,,,45861609,,1022253,245480
4457,ADDRESS,HPD,Department of Housing Preservation and Development,1021490101,MANHATTAN,,,NEW YORK,2020-03-20T21:55:15.000,12 MANHATTAN,HEAT/HOT WATER,2020-03-19T20:59:34.000,,,ENTIRE BUILDING,,,480 WEST  187 STREET,10033,,,,40.85173577307066,"{'type': 'Point', 'coordinates': [-73.9278582261028, 40.85173577307066]}",,,,RESIDENTIAL BUILDING,,-73.9278582261028,ONLINE,MANHATTAN,Unspecified,2020-03-20T21:55:15.000,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,,Closed,WEST  187 STREET,,,45858261,,1004208,249596
4458,ADDRESS,HPD,Department of Housing Preservation and Development,2032630172,BRONX,,,BRONX,2020-03-20T15:48:39.000,08 BRONX,HEAT/HOT WATER,2020-03-19T20:59:41.000,,,ENTIRE BUILDING,,,3840 ORLOFF AVENUE,10463,,,,40.8835944220052,"{'type': 'Point', 'coordinates': [-73.89662847590374, 40.8835944220052]}",,,,RESIDENTIAL BUILDING,,-73.89662847590374,MOBILE,BRONX,Unspecified,2020-03-20T15:48:39.000,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",,Closed,ORLOFF AVENUE,,,45862258,,1012834,261212
4459,,NYPD,New York City Police Department,,MANHATTAN,,,,2020-03-19T21:07:36.000,Unspecified MANHATTAN,Bike/Roller/Skate Chronic,2020-03-19T20:59:41.000,EAST   26 STREET,EAST   27 STREET,N/A,,,LEXINGTON AVENUE,10016,EAST   26 STREET,EAST   27 STREET,,,,,,,,,,PHONE,MANHATTAN,Unspecified,2020-03-20T01:07:40.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,Closed,LEXINGTON AVENUE,,,45861371,,,
4460,,NYPD,New York City Police Department,3018260068,BROOKLYN,,,BROOKLYN,2020-03-20T03:16:40.000,03 BROOKLYN,Noise - Residential,2020-03-19T21:00:06.000,THROOP AVENUE,MARCUS GARVEY BOULEVARD,Loud Music/Party,,,519 PUTNAM AVENUE,11221,THROOP AVENUE,MARCUS GARVEY BOULEVARD,PUTNAM AVENUE,40.685156391148574,"{'type': 'Point', 'coordinates': [-73.94031928962303, 40.685156391148574]}",,,,Residential Building/House,,-73.94031928962303,ONLINE,BROOKLYN,Unspecified,2020-03-20T07:16:45.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,PUTNAM AVENUE,,,45861085,,1000802,188903
4461,,NYPD,New York City Police Department,1020830008,MANHATTAN,,,NEW YORK,2020-03-19T22:34:13.000,09 MANHATTAN,Noise - Residential,2020-03-19T21:00:18.000,AMSTERDAM AVENUE,BROADWAY,Loud Music/Party,,,535 WEST  151 STREET,10031,AMSTERDAM AVENUE,BROADWAY,WEST  151 STREET,40.829483314044175,"{'type': 'Point', 'coordinates': [-73.94590996074285, 40.829483314044175]}",,,,,,-73.94590996074285,PHONE,MANHATTAN,Unspecified,2020-03-20T02:34:16.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,WEST  151 STREET,,,45857105,,999219,241485
4462,,NYPD,New York City Police Department,3016490052,BROOKLYN,,,BROOKLYN,2020-03-19T22:40:35.000,03 BROOKLYN,Noise - Vehicle,2020-03-19T21:00:36.000,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,Car/Truck Music,,,559 JEFFERSON AVENUE,11221,MARCUS GARVEY BOULEVARD,LEWIS AVENUE,JEFFERSON AVENUE,40.684901578925206,"{'type': 'Point', 'coordinates': [-73.93605044426069, 40.684901578925206]}",,,,,,-73.93605044426069,PHONE,BROOKLYN,Unspecified,2020-03-20T02:40:41.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,JEFFERSON AVENUE,,,45861846,,1001986,188811
4463,,DOT,Department of Transportation,3068430005,BROOKLYN,,,BROOKLYN,,15 BROOKLYN,Street Sign - Missing,2020-03-19T21:00:38.000,GERRITSEN AVENUE,STUART STREET,Other/Unknown,,,2612 FILLMORE AVENUE,11229,GERRITSEN AVENUE,STUART STREET,FILLMORE AVENUE,40.60687503174506,"{'type': 'Point', 'coordinates': [-73.94011916196975, 40.60687503174506]}",,,,Street,,-73.94011916196975,ONLINE,BROOKLYN,Unspecified,,,,In Progress,FILLMORE AVENUE,,,45862730,,1000877,160383
4464,,NYPD,New York City Police Department,3059900052,BROOKLYN,,,BROOKLYN,2020-03-19T21:26:30.000,10 BROOKLYN,Noise - Street/Sidewalk,2020-03-19T21:00:51.000,80 STREET,81 STREET,Loud Music/Party,,,8026 6 AVENUE,11209,80 STREET,81 STREET,6 AVENUE,40.62411212023077,"{'type': 'Point', 'coordinates': [-74.02190589953372, 40.62411212023077]}",,,,Street/Sidewalk,,-74.02190589953372,MOBILE,BROOKLYN,Unspecified,2020-03-20T01:26:32.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,6 AVENUE,,,45862418,,978169,166658
4465,,NYPD,New York City Police Department,4027270006,QUEENS,,,MASPETH,2020-03-20T03:05:38.000,05 QUEENS,Noise - Residential,2020-03-19T21:00:52.000,FLUSHING AVENUE,59 AVENUE,Loud Talking,,,58-15 60 PLACE,11378,FLUSHING AVENUE,59 AVENUE,60 PLACE,40.71970613900587,"{'type': 'Point', 'coordinates': [-73.90548660841418, 40.71970613900587]}",,,,Residential Building/House,,-73.90548660841418,ONLINE,QUEENS,Unspecified,2020-03-20T07:05:44.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,60 PLACE,,,45859484,,1010449,201499
4466,ADDRESS,DSNY,BCC - Brooklyn South,3078600017,BROOKLYN,,,BROOKLYN,2020-03-20T12:00:00.000,18 BROOKLYN,Derelict Vehicles,2020-03-19T21:01:00.000,FLATLANDS AVENUE,AVENUE P,14 Derelict Vehicles,,DSNY Garage,1523 COLEMAN STREET,11234,,,,40.61975154816276,"{'type': 'Point', 'coordinates': [-73.93628936626575, 40.61975154816276]}",,,,Street,,-73.93628936626575,MOBILE,BROOKLYN,Unspecified,2020-03-20T12:37:00.000,,,Closed,COLEMAN STREET,,,45866985,,1001937,165075
4467,,NYPD,New York City Police Department,,MANHATTAN,,,,2020-03-19T21:08:39.000,05 MANHATTAN,Noise - Street/Sidewalk,2020-03-19T21:01:30.000,EAST   27 STREET,MADISON AVENUE,Loud Talking,,,EAST   27 STREET,10016,EAST   27 STREET,MADISON AVENUE,,40.74339016192317,"{'type': 'Point', 'coordinates': [-73.9861458137559, 40.74339016192317]}",,,,Street/Sidewalk,,-73.9861458137559,PHONE,MANHATTAN,Unspecified,2020-03-20T01:08:45.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,EAST   27 STREET,,,45857682,,988089,210114
4468,,NYPD,New York City Police Department,2043170040,BRONX,,,BRONX,2020-03-20T15:37:28.000,11 BRONX,Noise - Residential,2020-03-19T21:01:32.000,LYDIG AVENUE,PELHAM PARKWAY SOUTH,Banging/Pounding,,,2185 BOLTON STREET,10462,LYDIG AVENUE,PELHAM PARKWAY SOUTH,BOLTON STREET,40.85589943998398,"{'type': 'Point', 'coordinates': [-73.86866682274923, 40.85589943998398]}",,,,,,-73.86866682274923,PHONE,BRONX,Unspecified,2020-03-20T19:37:30.000,This complaint does not fall under the Police Department's jurisdiction.,,Closed,BOLTON STREET,,,45858688,,1020581,251132
4469,,NYPD,New York City Police Department,2036860033,BRONX,,,BRONX,2020-03-20T12:40:29.000,09 BRONX,Noise - Residential,2020-03-19T21:01:59.000,OLMSTEAD AVENUE,CASTLE HILL AVENUE,Banging/Pounding,,,2162 STORY AVENUE,10473,OLMSTEAD AVENUE,CASTLE HILL AVENUE,STORY AVENUE,40.825279627270184,"{'type': 'Point', 'coordinates': [-73.85077303535489, 40.825279627270184]}",,,,Residential Building/House,,-73.85077303535489,MOBILE,BRONX,Unspecified,2020-03-20T16:40:32.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,STORY AVENUE,,,45857850,,1025550,239984
4470,,NYPD,New York City Police Department,1016167501,MANHATTAN,,,NEW YORK,2020-03-20T01:28:11.000,11 MANHATTAN,Noise - Street/Sidewalk,2020-03-19T21:03:07.000,MADISON AVENUE,PARK AVENUE,Loud Talking,,,77 EAST  110 STREET,10029,MADISON AVENUE,PARK AVENUE,EAST  110 STREET,40.79583621833054,"{'type': 'Point', 'coordinates': [-73.94687632723347, 40.79583621833054]}",,,,Street/Sidewalk,,-73.94687632723347,MOBILE,MANHATTAN,Unspecified,2020-03-20T05:28:14.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,EAST  110 STREET,,,45863346,,998959,229226
4471,,DCA,Department of Consumer Affairs,2046570017,BRONX,,,BRONX,2020-03-23T12:06:08.000,12 BRONX,Consumer Complaint,2020-03-19T21:03:13.000,WHITE PLAINS ROAD,HOLLAND AVENUE,Retail Store,,,705 EAST GUN HILL ROAD,10467,WHITE PLAINS ROAD,HOLLAND AVENUE,EAST GUN HILL ROAD,40.87728317432227,"{'type': 'Point', 'coordinates': [-73.86608971749736, 40.87728317432227]}",,,,,,-73.86608971749736,PHONE,BRONX,Unspecified,2020-03-23T16:06:13.000,The Department of Consumer Affairs has received your report. This request is under investigation. Th,,Closed,EAST GUN HILL ROAD,,,45858726,,1021282,258924
4472,,NYPD,New York City Police Department,3026840064,BROOKLYN,,,BROOKLYN,2020-03-19T23:19:03.000,01 BROOKLYN,Illegal Parking,2020-03-19T21:03:53.000,DRIGGS AVENUE,NASSAU AVENUE,Commercial Overnight Parking,,,62 NEWEL STREET,11222,DRIGGS AVENUE,NASSAU AVENUE,NEWEL STREET,40.724418104230494,"{'type': 'Point', 'coordinates': [-73.9471461162264, 40.724418104230494]}",,,,Street/Sidewalk,,-73.9471461162264,MOBILE,BROOKLYN,Unspecified,2020-03-20T03:19:06.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,NEWEL STREET,,,45857732,,998900,203206
4473,,NYPD,New York City Police Department,1017360060,MANHATTAN,,,NEW YORK,2020-03-19T22:48:17.000,10 MANHATTAN,Noise - Residential,2020-03-19T21:04:58.000,5 AVENUE,LENOX AVENUE,Banging/Pounding,,,50 WEST  139 STREET,10037,5 AVENUE,LENOX AVENUE,WEST  139 STREET,40.816101395612215,"{'type': 'Point', 'coordinates': [-73.93765849062386, 40.816101395612215]}",,,,Residential Building/House,,-73.93765849062386,PHONE,MANHATTAN,Unspecified,2020-03-20T02:48:19.000,The Police Department responded to the complaint but officers were unable to gain entry into the pre,,Closed,WEST  139 STREET,,,45859297,,1001506,236611
4474,,NYPD,New York City Police Department,4066840002,QUEENS,,,FLUSHING,2020-03-19T21:41:21.000,08 QUEENS,Noise - Residential,2020-03-19T21:05:12.000,147 STREET,150 STREET,Banging/Pounding,,,147-15 76 AVENUE,11367,147 STREET,150 STREET,76 AVENUE,40.723379645903115,"{'type': 'Point', 'coordinates': [-73.81738443846017, 40.723379645903115]}",,,,Residential Building/House,,-73.81738443846017,PHONE,QUEENS,Unspecified,2020-03-20T01:41:24.000,The Police Department responded to the complaint and with the information available observed no evid,,Closed,76 AVENUE,,,45863232,,1034868,202876
4475,,DCA,Department of Consumer Affairs,2037420040,BRONX,,,BRONX,2020-03-23T12:06:09.000,09 BRONX,Consumer Complaint,2020-03-19T21:05:41.000,WARD AVENUE,MANOR AVENUE,Retail Store,,,1560 WESTCHESTER AVENUE,10472,WARD AVENUE,MANOR AVENUE,WESTCHESTER AVENUE,40.82876910043103,"{'type': 'Point', 'coordinates': [-73.87716135795202, 40.82876910043103]}",,,,Commercial Building,,-73.87716135795202,ONLINE,BRONX,Unspecified,2020-03-23T16:06:13.000,The Department of Consumer Affairs has received your report. This request is under investigation. Th,,Closed,WESTCHESTER AVENUE,,,45859616,,1018245,241244
4476,,NYPD,New York City Police Department,5016320137,STATEN ISLAND,,,STATEN ISLAND,2020-03-20T00:29:33.000,02 STATEN ISLAND,Noise - Residential,2020-03-19T21:06:42.000,STATEN ISLAND EXPWY ET    7 EB,GAULDY AVENUE,Loud Music/Party,,,14 LONGDALE STREET,10314,STATEN ISLAND EXPWY ET    7 EB,GAULDY AVENUE,LONGDALE STREET,40.61822781887935,"{'type': 'Point', 'coordinates': [-74.1638962405784, 40.61822781887935]}",,,,Residential Building/House,,-74.1638962405784,MOBILE,STATEN ISLAND,Unspecified,2020-03-20T04:29:35.000,The Police Department responded to the complaint and took action to fix the condition.,,Closed,LONGDALE STREET,,,45861673,,938749,164556
4477,,NYPD,New York City Police Department,3013020001,BROOKLYN,,,BROOKLYN,2020-03-19T23:05:18.000,09 BROOKLYN,Noise - Residential,2020-03-19T21:06:53.000,MONTGOMERY STREET,SULLIVAN PLACE,Banging/Pounding,,,47 MCKEEVER PLACE,11225,MONTGOMERY STREET,SULLIVAN PLACE,MC KEEVER PLACE,40.66497675318992,"{'type': 'Point', 'coordinates': [-73.95903058778437, 40.66497675318992]}",,,,Residential Building/House,,-73.95903058778437,MOBILE,BROOKLYN,Unspecified,2020-03-20T03:05:20.000,The Police Department reviewed your complaint and provided additional information below.,,Closed,MCKEEVER PLACE,,,45857641,,995616,181548
4478,,DCA,Department of Consumer Affairs,3078740060,BROOKLYN,,,BROOKLYN,2020-03-24T17:34:24.000,18 BROOKLYN,Consumer Complaint,2020-03-19T21:06:54.000,AVENUE M,AVENUE N,Retail Store,,,2102 UTICA AVENUE,11234,AVENUE M,AVENUE N,UTICA AVENUE,40.62042127256086,"{'type': 'Point', 'coordinates': [-73.92704560145057, 40.62042127256086]}",,,,,,-73.92704560145057,PHONE,BROOKLYN,Unspecified,2020-03-24T21:34:28.000,The Department of Consumer Affairs has received your report. This request is under investigation. Th,,Closed,UTICA AVENUE,,,45861142,,1004503,165321
4479,ADDRESS,DOB,Department of Buildings,1004500046,MANHATTAN,,,NEW YORK,2020-03-20T00:00:00.000,03 MANHATTAN,General Construction/Plumbing,2020-03-19T21:07:23.000,,,Sidewalk Shed/Pipe Scafford - Inadequate Defective/None,,,57 ST MARKS PLACE,10003,,,,40.7281485993278,"{'type': 'Point', 'coordinates': [-73.98658554747719, 40.7281485993278]}",,,,,,-73.98658554747719,UNKNOWN,MANHATTAN,Unspecified,2020-03-20T00:00:00.000,The Department of Buildings investigated this complaint and determined that no further action was necessary.,,Closed,ST MARKS PLACE,,,45866824,,987968,204561
4480,,NYPD,New York City Police Department,,BRONX,,,BRONX,2020-03-20T04:52:08.000,09 BRONX,Noise - Vehicle,2020-03-19T21:07:28.000,O'BRIEN AVENUE,SOUNDVIEW AVENUE,Car/Truck Music,,,320 BOLTON AVENUE,10473,O'BRIEN AVENUE,SOUNDVIEW AVENUE,BOLTON AVENUE,40.81172569909693,"{'type': 'Point', 'coordinates': [-73.85688328178175, 40.81172569909693]}",,,,Street/Sidewalk,,-73.85688328178175,MOBILE,BRONX,Unspecified,2020-03-20T08:52:12.000,The Police Department responded to the complaint and determined that police action was not necessary,,Closed,BOLTON AVENUE,,,45859595,,1023867,235043
4481,ADDRESS,HPD,Department of Housing Preservation and Development,3058700037,BROOKLYN,,,BROOKLYN,2020-03-21T02:05:43.000,10 BROOKLYN,HEAT/HOT WATER,2020-03-19T21:08:52.000,,,ENTIRE BUILDING,,,6902 RIDGE BOULEVARD,11209,,,,40.63646766454153,"{'type': 'Point', 'coordinates': [-74.0287016455361, 40.63646766454153]}",,,,RESIDENTIAL BUILDING,,-74.0287016455361,ONLINE,BROOKLYN,Unspecified,2020-03-21T02:05:43.000,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,,Closed,RIDGE BOULEVARD,,,45857476,,976284,171160
4482,ADDRESS,HPD,Department of Housing Preservation and Development,2039377501,BRONX,,,BRONX,2020-03-20T13:19:23.000,09 BRONX,PLUMBING,2020-03-19T21:08:57.000,,,WATER SUPPLY,,,1561 UNIONPORT ROAD,10462,,,,40.83926628518858,"{'type': 'Point', 'coordinates': [-73.86143912103417, 40.83926628518858]}",,,,RESIDENTIAL BUILDING,,-73.86143912103417,PHONE,BRONX,Unspecified,2020-03-20T13:19:23.000,"The Department of Housing Preservation and Development contacted a tenant in the building and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",,Closed,UNIONPORT ROAD,,,45861531,,1022590,245075
